dice,iou,precision,sensitivity,specificity,accuracy,pred_density,gt_density,method
0.3689608981309964,0.2262121721718413,0.24523038309560896,0.7446956432174414,0.6683124413110302,0.6779687499999779,0.38389973958333334,0.12641927083333335,z_fuse_gabor3_DTD50h90
0.3689608981309964,0.2262121721718413,0.24523038309560896,0.7446956432174414,0.6683124413110302,0.6779687499999779,0.38389973958333334,0.12641927083333335,z_fuse_gabor3_DTD50h92
0.3996265594530602,0.24970831765146315,0.28238085611224556,0.6833607992582441,0.7486846223785325,0.7404264322916425,0.30593424479166664,0.12641927083333335,z_fuse_gabor3_DTD60h85
0.40052217744975166,0.25040808431538547,0.2832760497832885,0.6833607992582441,0.7497913281960042,0.7413932291666425,0.3049674479166667,0.12641927083333335,z_fuse_gabor3_DTD60h90
0.40052217744975166,0.25040808431538547,0.2832760497832885,0.6833607992582441,0.7497913281960042,0.7413932291666425,0.3049674479166667,0.12641927083333335,z_fuse_gabor3_DTD60h92
0.41960035078921015,0.2655026853484482,0.5354516386888347,0.3449634359871395,0.956689421830016,0.8793554687499714,0.0814453125,0.12641927083333335,z_fuse_gabor3_median7_P10
0.425182346212632,0.26998830321090633,0.5024753344333055,0.3684983005457904,0.9471985810316976,0.8740397135416382,0.09271158854166667,0.12641927083333335,z_fuse_gabor3_Hyst
0.3700382389766218,0.22702265036223412,0.539573670186253,0.2815686476464411,0.9652300606638384,0.8788020833333047,0.06597005208333333,0.12641927083333335,z_fuse_gabor2_P08
0.4053359098629548,0.25418262841055156,0.5133620179210858,0.3348697085177838,0.9540623928693508,0.8757845052083048,0.08246419270833333,0.12641927083333335,z_fuse_gabor2_P10
0.4309154461680055,0.27462856932447033,0.49072307388627845,0.38410237923566176,0.9423134250495244,0.8717447916666382,0.09895182291666667,0.12641927083333335,z_fuse_gabor2_P12
0.3417308848595653,0.2060768555233117,0.21744929693147502,0.797584715212484,0.5846238690733263,0.6115462239583134,0.4636946614583333,0.12641927083333335,z_fuse_gabor2_DTD40h85
0.3417308848595653,0.2060768555233117,0.21744929693147502,0.797584715212484,0.5846238690733263,0.6115462239583134,0.4636946614583333,0.12641927083333335,z_fuse_gabor2_DTD40h90
0.3417308848595653,0.2060768555233117,0.21744929693147502,0.797584715212484,0.5846238690733263,0.6115462239583134,0.4636946614583333,0.12641927083333335,z_fuse_gabor2_DTD40h92
0.3686971170412108,0.22601389410437586,0.24508390030368304,0.7438974147696097,0.6684055983663729,0.6779492187499779,0.3837174479166667,0.12641927083333335,z_fuse_gabor2_DTD50h85
0.3686971170412108,0.22601389410437586,0.24508390030368304,0.7438974147696097,0.6684055983663729,0.6779492187499779,0.3837174479166667,0.12641927083333335,z_fuse_gabor2_DTD50h90
0.3686971170412108,0.22601389410437586,0.24508390030368304,0.7438974147696097,0.6684055983663729,0.6779492187499779,0.3837174479166667,0.12641927083333335,z_fuse_gabor2_DTD50h92
